state_abbr,city,street,city_slug,street_slug,url
TX,Lake Worth,6547 Lake Worth Blvd,lake-worth,6547-lake-worth-blvd,https://locations.chipotle.com/tx/lake-worth/6547-lake-worth-blvd
TX,Fort Worth,3000 W 7th St,fort-worth,3000-w-7th-st,https://locations.chipotle.com/tx/fort-worth/3000-w-7th-st
TX,Fort Worth,6370 Camp Bowie Blvd,fort-worth,6370-camp-bowie-blvd,https://locations.chipotle.com/tx/fort-worth/6370-camp-bowie-blvd
TX,Fort Worth,3050 S Hulen St,fort-worth,3050-s-hulen-st,https://locations.chipotle.com/tx/fort-worth/3050-s-hulen-st
TX,North Richland Hills,5100 Rufe Snow Dr,north-richland-hills,5100-rufe-snow-dr,https://locations.chipotle.com/tx/north-richland-hills/5100-rufe-snow-dr
TX,Arlington,5001 S Cooper St,arlington,5001-s-cooper-st,https://locations.chipotle.com/tx/arlington/5001-s-cooper-st
TX,Arlington,2151 N Collins St,arlington,2151-n-collins-st,https://locations.chipotle.com/tx/arlington/2151-n-collins-st
TX,Watauga,7604 Denton Hwy,watauga,7604-denton-hwy,https://locations.chipotle.com/tx/watauga/7604-denton-hwy
TX,Hurst,1312 W Pipeline Rd,hurst,1312-w-pipeline-rd,https://locations.chipotle.com/tx/hurst/1312-w-pipeline-rd
TX,Southlake,2310 W Southlake Blvd,southlake,2310-w-southlake-blvd,https://locations.chipotle.com/tx/southlake/2310-w-southlake-blvd
TX,Granbury,321 E Us Highway 377,granbury,321-e-us-highway-377,https://locations.chipotle.com/tx/granbury/321-e-us-highway-377
TX,Weatherford,106 E Interstate 20,weatherford,106-e-interstate-20,https://locations.chipotle.com/tx/weatherford/106-e-interstate-20
TX,Colleyville,4609 Colleyville Blvd,colleyville,4609-colleyville-blvd,https://locations.chipotle.com/tx/colleyville/4609-colleyville-blvd
TX,Euless,3010 State Highway 121,euless,3010-state-highway-121,https://locations.chipotle.com/tx/euless/3010-state-highway-121
TX,Bedford,2100 Airport Fwy,bedford,2100-airport-fwy,https://locations.chipotle.com/tx/bedford/2100-airport-fwy
TX,Fort Worth,4484 Bryant Irvin Rd,fort-worth,4484-bryant-irvin-rd,https://locations.chipotle.com/tx/fort-worth/4484-bryant-irvin-rd
TX,Fort Worth,2901 Heritage Trace Pkwy,fort-worth,2901-heritage-trace-pkwy,https://locations.chipotle.com/tx/fort-worth/2901-heritage-trace-pkwy
TX,Southlake,3010 E Southlake Blvd,southlake,3010-e-southlake-blvd,https://locations.chipotle.com/tx/southlake/3010-e-southlake-blvd
TX,Fort Worth,6706 Westworth Blvd,fort-worth,6706-westworth-blvd,https://locations.chipotle.com/tx/fort-worth/6706-westworth-blvd
TX,Arlington,1390 S Cooper St,arlington,1390-s-cooper-st,https://locations.chipotle.com/tx/arlington/1390-s-cooper-st
TX,Fort Worth,1519 W Rosedale St,fort-worth,1519-w-rosedale-st,https://locations.chipotle.com/tx/fort-worth/1519-w-rosedale-st
CA,Glendale,132 N Glendale Ave,glendale,132-n-glendale-ave,https://locations.chipotle.com/ca/glendale/132-n-glendale-ave
CA,Mission Hills,10384 Sepulveda Blvd,mission-hills,10384-sepulveda-blvd,https://locations.chipotle.com/ca/mission-hills/10384-sepulveda-blvd
CA,San Fernando,1100 Truman St,san-fernando,1100-truman-st,https://locations.chipotle.com/ca/san-fernando/1100-truman-st
CA,Chatsworth,9175 De Soto Ave,chatsworth,9175-de-soto-ave,https://locations.chipotle.com/ca/chatsworth/9175-de-soto-ave
CA,Glendale,1135 Glendale Galleria,glendale,1135-glendale-galleria,https://locations.chipotle.com/ca/glendale/1135-glendale-galleria
CA,Studio City,12175 Ventura Blvd,studio-city,12175-ventura-blvd,https://locations.chipotle.com/ca/studio-city/12175-ventura-blvd
CA,Burbank,4012 W Riverside Dr,burbank,4012-w-riverside-dr,https://locations.chipotle.com/ca/burbank/4012-w-riverside-dr
CA,Westlake Village,5754 Lindero Canyon Rd,westlake-village,5754-lindero-canyon-rd,https://locations.chipotle.com/ca/westlake-village/5754-lindero-canyon-rd
CA,Northridge,19332 Nordhoff St,northridge,19332-nordhoff-st,https://locations.chipotle.com/ca/northridge/19332-nordhoff-st
CA,Woodland Hills,5430 Topanga Canyon Blvd,woodland-hills,5430-topanga-canyon-blvd,https://locations.chipotle.com/ca/woodland-hills/5430-topanga-canyon-blvd
CA,Woodland Hills,6443 Canoga Ave,woodland-hills,6443-canoga-ave,https://locations.chipotle.com/ca/woodland-hills/6443-canoga-ave
CA,Panorama City,7940 Van Nuys Blvd,panorama-city,7940-van-nuys-blvd,https://locations.chipotle.com/ca/panorama-city/7940-van-nuys-blvd
CA,Van Nuys,5600 Van Nuys Blvd,van-nuys,5600-van-nuys-blvd,https://locations.chipotle.com/ca/van-nuys/5600-van-nuys-blvd
CA,Tarzana,18700 Ventura Blvd,tarzana,18700-ventura-blvd,https://locations.chipotle.com/ca/tarzana/18700-ventura-blvd
CA,North Hollywood,13075 Victory Blvd,north-hollywood,13075-victory-blvd,https://locations.chipotle.com/ca/north-hollywood/13075-victory-blvd
CA,Sherman Oaks,14708 Ventura Blvd,sherman-oaks,14708-ventura-blvd,https://locations.chipotle.com/ca/sherman-oaks/14708-ventura-blvd
CA,La Canada Flintridge,895 Foothill Blvd,la-canada-flintridge,895-foothill-blvd,https://locations.chipotle.com/ca/la-canada-flintridge/895-foothill-blvd
CA,Sherman Oaks,14006 Riverside Dr,sherman-oaks,14006-riverside-dr,https://locations.chipotle.com/ca/sherman-oaks/14006-riverside-dr
CA,Granada Hills,16959 Devonshire St,granada-hills,16959-devonshire-st,https://locations.chipotle.com/ca/granada-hills/16959-devonshire-st
CA,Burbank,135 E Palm Ave,burbank,135-e-palm-ave,https://locations.chipotle.com/ca/burbank/135-e-palm-ave
CA,Canoga Park,6600 Topanga Canyon Blvd,canoga-park,6600-topanga-canyon-blvd,https://locations.chipotle.com/ca/canoga-park/6600-topanga-canyon-blvd
CA,Northridge,8420 Balboa Blvd,northridge,8420-balboa-blvd,https://locations.chipotle.com/ca/northridge/8420-balboa-blvd
CA,North Hollywood,5240 Lankershim Blvd,north-hollywood,5240-lankershim-blvd,https://locations.chipotle.com/ca/north-hollywood/5240-lankershim-blvd
NC,Asheville,946 Patton Ave,asheville,946-patton-ave,https://locations.chipotle.com/nc/asheville/946-patton-ave
NC,Boone,1787 Blowing Rock Rd,boone,1787-blowing-rock-rd,https://locations.chipotle.com/nc/boone/1787-blowing-rock-rd
NC,Asheville,1828 Hendersonville Rd,asheville,1828-hendersonville-rd,https://locations.chipotle.com/nc/asheville/1828-hendersonville-rd
NC,Hickory,1770 Us Highway 70 Se,hickory,1770-us-highway-70-se,https://locations.chipotle.com/nc/hickory/1770-us-highway-70-se
TX,New Braunfels,156 State Highway 46 S,new-braunfels,156-state-highway-46-s,https://locations.chipotle.com/tx/new-braunfels/156-state-highway-46-s
CA,Santa Cruz,550 River St,santa-cruz,550-river-st,https://locations.chipotle.com/ca/santa-cruz/550-river-st
CA,Salinas,1748 N Main St,salinas,1748-n-main-st,https://locations.chipotle.com/ca/salinas/1748-n-main-st
CA,Capitola,1955 41st Ave,capitola,1955-41st-ave,https://locations.chipotle.com/ca/capitola/1955-41st-ave
CA,Marina,140 General Stillwell Dr,marina,140-general-stillwell-dr,https://locations.chipotle.com/ca/marina/140-general-stillwell-dr
CA,Monterey,500 Del Monte Ctr,monterey,500-del-monte-ctr,https://locations.chipotle.com/ca/monterey/500-del-monte-ctr
CA,Monterey,560 Munras Ave,monterey,560-munras-ave,https://locations.chipotle.com/ca/monterey/560-munras-ave
CA,Sand City,2140 California Ave,sand-city,2140-california-ave,https://locations.chipotle.com/ca/sand-city/2140-california-ave
TX,Houston,7600 Cypress Creek Pkwy,houston,7600-cypress-creek-pkwy,https://locations.chipotle.com/tx/houston/7600-cypress-creek-pkwy
SC,North Myrtle Beach,1502 Highway 17 N,north-myrtle-beach,1502-highway-17-n,https://locations.chipotle.com/sc/north-myrtle-beach/1502-highway-17-n
TX,Sugar Land,19832 Southwest Fwy,sugar-land,19832-southwest-fwy,https://locations.chipotle.com/tx/sugar-land/19832-southwest-fwy
SC,Myrtle Beach,1000 S Commons Dr,myrtle-beach,1000-s-commons-dr,https://locations.chipotle.com/sc/myrtle-beach/1000-s-commons-dr
TX,Spring,6615 N Grand Pkwy W,spring,6615-n-grand-pkwy-w,https://locations.chipotle.com/tx/spring/6615-n-grand-pkwy-w
SC,Myrtle Beach,1229 N Retail Ct,myrtle-beach,1229-n-retail-ct,https://locations.chipotle.com/sc/myrtle-beach/1229-n-retail-ct
SC,North Charleston,7398 Rivers Ave,north-charleston,7398-rivers-ave,https://locations.chipotle.com/sc/north-charleston/7398-rivers-ave
SC,Charleston,374 King St,charleston,374-king-st,https://locations.chipotle.com/sc/charleston/374-king-st
SC,Florence,2617 David H Mcleod Blvd,florence,2617-david-h-mcleod-blvd,https://locations.chipotle.com/sc/florence/2617-david-h-mcleod-blvd
SC,North Charleston,4953 Centre Pointe Dr,north-charleston,4953-centre-pointe-dr,https://locations.chipotle.com/sc/north-charleston/4953-centre-pointe-dr
SC,Bluffton,1250 Fording Island Rd,bluffton,1250-fording-island-rd,https://locations.chipotle.com/sc/bluffton/1250-fording-island-rd
SC,Mt Pleasant,1509 N Highway 17,mt-pleasant,1509-n-highway-17,https://locations.chipotle.com/sc/mt-pleasant/1509-n-highway-17
SC,Summerville,1209 N Main St,summerville,1209-n-main-st,https://locations.chipotle.com/sc/summerville/1209-n-main-st
NY,Kingston,1217 Ulster Ave,kingston,1217-ulster-ave,https://locations.chipotle.com/ny/kingston/1217-ulster-ave
NY,Middletown,444 Rte 211 E,middletown,444-rte-211-e,https://locations.chipotle.com/ny/middletown/444-rte-211-e
NY,West Nyack,1000 Palisades Center Dr,west-nyack,1000-palisades-center-dr,https://locations.chipotle.com/ny/west-nyack/1000-palisades-center-dr
NY,Fishkill,10 Westage Dr,fishkill,10-westage-dr,https://locations.chipotle.com/ny/fishkill/10-westage-dr
NY,Central Valley,498 Red Apple Ct,central-valley,498-red-apple-ct,https://locations.chipotle.com/ny/central-valley/498-red-apple-ct
IL,Deerfield,675 Deerfield Rd,deerfield,675-deerfield-rd,https://locations.chipotle.com/il/deerfield/675-deerfield-rd
IL,Lake Bluff,945 Rockland Rd,lake-bluff,945-rockland-rd,https://locations.chipotle.com/il/lake-bluff/945-rockland-rd
IL,Rosemont,7020 Mannheim Rd,rosemont,7020-mannheim-rd,https://locations.chipotle.com/il/rosemont/7020-mannheim-rd
IL,Evanston,711 Church St,evanston,711-church-st,https://locations.chipotle.com/il/evanston/711-church-st
IL,West Dundee,201 N 8th St,west-dundee,201-n-8th-st,https://locations.chipotle.com/il/west-dundee/201-n-8th-st
IL,Kildeer,20505 Rand Rd,kildeer,20505-rand-rd,https://locations.chipotle.com/il/kildeer/20505-rand-rd
IL,Franklin Park,2926 Mannheim Rd,franklin-park,2926-mannheim-rd,https://locations.chipotle.com/il/franklin-park/2926-mannheim-rd
IL,Algonquin,412 S Randall Rd,algonquin,412-s-randall-rd,https://locations.chipotle.com/il/algonquin/412-s-randall-rd
IL,Schaumburg,5 Woodfield Mall,schaumburg,5-woodfield-mall,https://locations.chipotle.com/il/schaumburg/5-woodfield-mall
IL,Vernon Hills,375 N Milwaukee Ave,vernon-hills,375-n-milwaukee-ave,https://locations.chipotle.com/il/vernon-hills/375-n-milwaukee-ave
IL,Hoffman Estates,15 E Golf Rd,hoffman-estates,15-e-golf-rd,https://locations.chipotle.com/il/hoffman-estates/15-e-golf-rd
IL,Glenview,3846 Willow Road,glenview,3846-willow-road,https://locations.chipotle.com/il/glenview/3846-willow-road
IL,Wheeling,1572 E Lake Cook Rd,wheeling,1572-e-lake-cook-rd,https://locations.chipotle.com/il/wheeling/1572-e-lake-cook-rd
IL,Round Lake Beach,1936 Il Route 83,round-lake-beach,1936-il-route-83,https://locations.chipotle.com/il/round-lake-beach/1936-il-route-83
IL,Northbrook,786 Skokie Blvd,northbrook,786-skokie-blvd,https://locations.chipotle.com/il/northbrook/786-skokie-blvd
IL,Libertyville,139 N Milwaukee Ave,libertyville,139-n-milwaukee-ave,https://locations.chipotle.com/il/libertyville/139-n-milwaukee-ave
IL,Mt Prospect,102 E Kensington Rd,mt-prospect,102-e-kensington-rd,https://locations.chipotle.com/il/mt-prospect/102-e-kensington-rd
IL,Niles,8488 W Golf Rd,niles,8488-w-golf-rd,https://locations.chipotle.com/il/niles/8488-w-golf-rd
IL,Elk Grove Village,910 Elk Grove Town Ctr,elk-grove-village,910-elk-grove-town-ctr,https://locations.chipotle.com/il/elk-grove-village/910-elk-grove-town-ctr
IL,Hoffman Estates,4600 Hoffman Blvd,hoffman-estates,4600-hoffman-blvd,https://locations.chipotle.com/il/hoffman-estates/4600-hoffman-blvd
IL,Glenview,2341 Willow Rd,glenview,2341-willow-rd,https://locations.chipotle.com/il/glenview/2341-willow-rd
IL,Skokie,9408 Skokie Blvd,skokie,9408-skokie-blvd,https://locations.chipotle.com/il/skokie/9408-skokie-blvd
IL,Waukegan,940 S Waukegan Rd,waukegan,940-s-waukegan-rd,https://locations.chipotle.com/il/waukegan/940-s-waukegan-rd
IL,Park Ridge,119 S Northwest Hwy,park-ridge,119-s-northwest-hwy,https://locations.chipotle.com/il/park-ridge/119-s-northwest-hwy
IL,Schaumburg,2558 W Schaumburg Rd,schaumburg,2558-w-schaumburg-rd,https://locations.chipotle.com/il/schaumburg/2558-w-schaumburg-rd
IL,Gurnee,6040 Gurnee Mills Cir E,gurnee,6040-gurnee-mills-cir-e,https://locations.chipotle.com/il/gurnee/6040-gurnee-mills-cir-e
IL,Palatine,781 E Dundee Rd,palatine,781-e-dundee-rd,https://locations.chipotle.com/il/palatine/781-e-dundee-rd
IL,South Elgin,348 Randall Rd,south-elgin,348-randall-rd,https://locations.chipotle.com/il/south-elgin/348-randall-rd
FL,Tallahassee,1801 W Tennessee St,tallahassee,1801-w-tennessee-st,https://locations.chipotle.com/fl/tallahassee/1801-w-tennessee-st
FL,Panama City Beach,100 S Pier Park Dr,panama-city-beach,100-s-pier-park-dr,https://locations.chipotle.com/fl/panama-city-beach/100-s-pier-park-dr
FL,Destin,4281 Legendary Dr,destin,4281-legendary-dr,https://locations.chipotle.com/fl/destin/4281-legendary-dr
FL,Panama City,500 E 23rd St,panama-city,500-e-23rd-st,https://locations.chipotle.com/fl/panama-city/500-e-23rd-st
NJ,Voorhees,700 Haddonfield Berlin Rd,voorhees,700-haddonfield-berlin-rd,https://locations.chipotle.com/nj/voorhees/700-haddonfield-berlin-rd
FL,Tallahassee,1498 Apalachee Pkwy,tallahassee,1498-apalachee-pkwy,https://locations.chipotle.com/fl/tallahassee/1498-apalachee-pkwy
FL,Tallahassee,3425 Thomasville Rd,tallahassee,3425-thomasville-rd,https://locations.chipotle.com/fl/tallahassee/3425-thomasville-rd
NJ,Sicklerville,629 Cross Keys Rd,sicklerville,629-cross-keys-rd,https://locations.chipotle.com/nj/sicklerville/629-cross-keys-rd
NJ,Mount Laurel,10 Centerton Rd,mount-laurel,10-centerton-rd,https://locations.chipotle.com/nj/mount-laurel/10-centerton-rd
NJ,Cinnaminson,115 Route 130 S,cinnaminson,115-route-130-s,https://locations.chipotle.com/nj/cinnaminson/115-route-130-s
NJ,Cherry Hill,818 Haddonfield Rd,cherry-hill,818-haddonfield-rd,https://locations.chipotle.com/nj/cherry-hill/818-haddonfield-rd
NJ,Marlton,500 Route 73 S,marlton,500-route-73-s,https://locations.chipotle.com/nj/marlton/500-route-73-s
NJ,Deptford,2000 Clements Bridge Road,deptford,2000-clements-bridge-road,https://locations.chipotle.com/nj/deptford/2000-clements-bridge-road
NJ,Marlton,882 Route 73 N,marlton,882-route-73-n,https://locations.chipotle.com/nj/marlton/882-route-73-n
MA,Cambridge,598 Massachusetts Ave,cambridge,598-massachusetts-ave,https://locations.chipotle.com/ma/cambridge/598-massachusetts-ave
CA,San Diego,3881 Valley Centre Dr,san-diego,3881-valley-centre-dr,https://locations.chipotle.com/ca/san-diego/3881-valley-centre-dr
CA,San Diego,1504 Garnet Ave,san-diego,1504-garnet-ave,https://locations.chipotle.com/ca/san-diego/1504-garnet-ave
CA,Del Mar,2710 Via De La Valle,del-mar,2710-via-de-la-valle,https://locations.chipotle.com/ca/del-mar/2710-via-de-la-valle
CA,La Jolla,8657 Villa La Jolla Dr,la-jolla,8657-villa-la-jolla-dr,https://locations.chipotle.com/ca/la-jolla/8657-villa-la-jolla-dr
CA,San Diego,5650 Balboa Ave,san-diego,5650-balboa-ave,https://locations.chipotle.com/ca/san-diego/5650-balboa-ave
CA,San Diego,7081 Clairemont Mesa Blvd,san-diego,7081-clairemont-mesa-blvd,https://locations.chipotle.com/ca/san-diego/7081-clairemont-mesa-blvd
CA,San Diego,8250 Mira Mesa Blvd,san-diego,8250-mira-mesa-blvd,https://locations.chipotle.com/ca/san-diego/8250-mira-mesa-blvd
CA,San Diego,10550 Craftsman Way,san-diego,10550-craftsman-way,https://locations.chipotle.com/ca/san-diego/10550-craftsman-way
CA,San Diego,11134 Rancho Carmel Dr,san-diego,11134-rancho-carmel-dr,https://locations.chipotle.com/ca/san-diego/11134-rancho-carmel-dr
CA,San Diego,2750 Bauer Road,san-diego,2750-bauer-road,https://locations.chipotle.com/ca/san-diego/2750-bauer-road
KY,Covington,501 W Fourth St,covington,501-w-fourth-st,https://locations.chipotle.com/ky/covington/501-w-fourth-st
KY,Lexington,1869 Plaudit Pl,lexington,1869-plaudit-pl,https://locations.chipotle.com/ky/lexington/1869-plaudit-pl
KY,Lexington,2905 Richmond Rd,lexington,2905-richmond-rd,https://locations.chipotle.com/ky/lexington/2905-richmond-rd
KY,Erlanger,3100 Dixie Hwy,erlanger,3100-dixie-hwy,https://locations.chipotle.com/ky/erlanger/3100-dixie-hwy
KY,Florence,7516 Mall Rd,florence,7516-mall-rd,https://locations.chipotle.com/ky/florence/7516-mall-rd
KY,Crescent Springs,525 Buttermilk Pike,crescent-springs,525-buttermilk-pike,https://locations.chipotle.com/ky/crescent-springs/525-buttermilk-pike
KY,Lexington,3565 Nicholasville Rd,lexington,3565-nicholasville-rd,https://locations.chipotle.com/ky/lexington/3565-nicholasville-rd
KY,Florence,7915 Dream St,florence,7915-dream-st,https://locations.chipotle.com/ky/florence/7915-dream-st
KY,Lexington,345 S Limestone,lexington,345-s-limestone,https://locations.chipotle.com/ky/lexington/345-s-limestone
KY,Newport,93 Carothers Rd,newport,93-carothers-rd,https://locations.chipotle.com/ky/newport/93-carothers-rd
KY,Highland Heights,2527 Wilson Rd,highland-heights,2527-wilson-rd,https://locations.chipotle.com/ky/highland-heights/2527-wilson-rd
KY,Burlington,1803 Patrick Dr,burlington,1803-patrick-dr,https://locations.chipotle.com/ky/burlington/1803-patrick-dr
CT,Wethersfield,1084 Silas Deane Hwy,wethersfield,1084-silas-deane-hwy,https://locations.chipotle.com/ct/wethersfield/1084-silas-deane-hwy
CT,Southington,785 Queen St,southington,785-queen-st,https://locations.chipotle.com/ct/southington/785-queen-st
CT,West Hartford,1457 New Britain Ave,west-hartford,1457-new-britain-ave,https://locations.chipotle.com/ct/west-hartford/1457-new-britain-ave
CT,West Hartford,966 Farmington Ave,west-hartford,966-farmington-ave,https://locations.chipotle.com/ct/west-hartford/966-farmington-ave
CT,Manchester,48 Hale Rd,manchester,48-hale-rd,https://locations.chipotle.com/ct/manchester/48-hale-rd
CT,Glastonbury,160 Glastonbury Blvd,glastonbury,160-glastonbury-blvd,https://locations.chipotle.com/ct/glastonbury/160-glastonbury-blvd
CT,Newington,3575 Berlin Tpke,newington,3575-berlin-tpke,https://locations.chipotle.com/ct/newington/3575-berlin-tpke
CT,Canton,110 Albany Tpke,canton,110-albany-tpke,https://locations.chipotle.com/ct/canton/110-albany-tpke
CT,Enfield,7 Hazard Ave,enfield,7-hazard-ave,https://locations.chipotle.com/ct/enfield/7-hazard-ave
FL,Winter Haven,804 Cypress Gardens Blvd,winter-haven,804-cypress-gardens-blvd,https://locations.chipotle.com/fl/winter-haven/804-cypress-gardens-blvd
FL,Lakeland,3434 S Florida Ave,lakeland,3434-s-florida-ave,https://locations.chipotle.com/fl/lakeland/3434-s-florida-ave
FL,Lakeland,4204 Us Hwy 98 N,lakeland,4204-us-hwy-98-n,https://locations.chipotle.com/fl/lakeland/4204-us-hwy-98-n
SC,Anderson,3556 Clemson Blvd,anderson,3556-clemson-blvd,https://locations.chipotle.com/sc/anderson/3556-clemson-blvd
SC,Greenville,4 Market Point Dr,greenville,4-market-point-dr,https://locations.chipotle.com/sc/greenville/4-market-point-dr
SC,Greenville,640 Haywood Rd,greenville,640-haywood-rd,https://locations.chipotle.com/sc/greenville/640-haywood-rd
SC,Spartanburg,1490 Wo Ezell Blvd,spartanburg,1490-wo-ezell-blvd,https://locations.chipotle.com/sc/spartanburg/1490-wo-ezell-blvd
SC,Clemson,393 College Ave,clemson,393-college-ave,https://locations.chipotle.com/sc/clemson/393-college-ave
TN,Sevierville,1713 Parkway,sevierville,1713-parkway,https://locations.chipotle.com/tn/sevierville/1713-parkway
TN,Knoxville,11380 Parkside Dr,knoxville,11380-parkside-dr,https://locations.chipotle.com/tn/knoxville/11380-parkside-dr
